GUS,DistrictGAID,ProvinceGAID,CountryGAID,CommuneName,DistrictName,ProvinceName,GAID,OwnerGAID,Name
0209355,1210,30,1,Stawiszyn,kaliski,Wielkopolskie,125494,4853,Zbiersk-Cukrownia
0209361,1210,30,1,Stawiszyn,kaliski,Wielkopolskie,125496,4853,Zbiersk-Kolonia
0589056,1231,30,1,Mieścisko,wągrowiecki,Wielkopolskie,142434,5128,Zbietka
0796849,1177,26,1,Koprzywnica,sandomierski,Świętokrzyskie,138172,4539,Zbigniewice
0796855,1177,26,1,Koprzywnica,sandomierski,Świętokrzyskie,138171,4539,Zbigniewice-Kolonia
0292149,1212,30,1,Przedecz,kolski,Wielkopolskie,125933,4881,Zbijewek
0861274,1065,4,1,Chodecz,włocławski,Kujawsko-pomorskie,122208,3438,Zbijewo
0292445,1212,30,1,Przedecz,kolski,Wielkopolskie,125927,4881,Zbijewo-Kolonia
0629169,1016,14,1,Mirów,szydłowiecki,Mazowieckie,116457,2945,Zbijów Duży
0629175,1016,14,1,Mirów,szydłowiecki,Mazowieckie,116461,2945,Zbijów Mały
0350645,1000,18,1,Dukla,krośnieński,Podkarpackie,113019,2752,Zboiska
0346827,1124,18,1,Bukowsko,sanocki,Podkarpackie,130121,4025,Zboiska
0318966,950,12,1,Gdów,wielicki,Małopolskie,106099,2284,Zborczyce
0717867,1111,10,1,Widawa,łaski,Łódzkie,128806,3904,Zborów
0211375,1210,30,1,Żelazków,kaliski,Wielkopolskie,125549,4855,Zborów
0283162,1230,30,1,Dobra,turecki,Wielkopolskie,142228,5114,Zborów
0259198,1169,26,1,Pacanów,buski,Świętokrzyskie,136466,4435,Zborówek
0259229,1169,26,1,Pacanów,buski,Świętokrzyskie,147436,4435,Zborówek Nowy
0882419,1035,2,1,Wiązów,strzeliński,Dolnośląskie,118400,3141,Zborowice
0815890,947,12,1,Ciężkowice,tarnowski,Małopolskie,105795,2236,Zborowice
0867839,1058,4,1,Piotrków Kujawski,radziejowski,Kujawsko-pomorskie,121171,3373,Zborowiec
0582999,1224,30,1,Dopiewo,poznański,Wielkopolskie,127691,5029,Zborówko
0722130,926,10,1,Zduńska Wola,zduńskowolski,Łódzkie,103837,2000,Zborowskie
0143107,7,24,1,Popów,kłobucki,Śląskie,145929,607,Zbory-Młyn
0095408,1060,4,1,Sępólno Krajeńskie,sępoleński,Kujawsko-pomorskie,121434,3387,Zboże
0634029,1009,14,1,Przysucha,przysuski,Mazowieckie,114773,2873,Zbożenna
0482921,1197,28,1,Morąg,ostródzki,Warmińsko-mazurskie,123749,4730,Zbożne
0377489,1021,2,1,Wąsosz,górowski,Dolnośląskie,117132,3002,Zbaków Dolny
0377495,1021,2,1,Wąsosz,górowski,Dolnośląskie,117127,3002,Zbaków Górny
0377800,1216,30,1,Włoszakowice,leszczyński,Wielkopolskie,126741,4941,Zbarzewo
0227494,1171,26,1,Bejsce,kazimierski,Świętokrzyskie,136859,4455,Zbeltowice
0082446,1150,22,1,Chojnice,chojnicki,Pomorskie,134201,4247,Zbeniny
0110668,1089,6,1,Wola Uhruska,włodawski,Lubelskie,110907,3698,Zbereże
0582752,1228,30,1,Dominowo,średzki,Wielkopolskie,141917,5093,Zberki
0113365,1008,14,1,Czernice Borowe,przasnyski,Mazowieckie,114538,2861,Zberoż
0286663,1213,30,1,Kleczew,koniński,Wielkopolskie,126050,4889,Zberzyn
0286657,1213,30,1,Kleczew,koniński,Wielkopolskie,126039,4889,Zberzynek
0026407,1136,20,1,Czyże,hajnowski,Podlaskie,131521,4126,Zbucz
0018158,1085,6,1,Radzyń Podlaski,radzyński,Lubelskie,110389,3659,Zbulitów Duży
0022668,1085,6,1,Wohyń,radzyński,Lubelskie,110437,3661,Zbulitów Mały
0867124,1058,4,1,Osięciny,radziejowski,Kujawsko-pomorskie,121163,3370,Zblęg
0177098,1161,22,1,Zblewo,starogardzki,Pomorskie,135899,4352,Zblewo
0434170,938,12,1,Kamienica,limanowski,Małopolskie,104901,2114,Zbludza
0035814,1139,20,1,Mońki,moniecki,Podlaskie,132216,4166,Zblutowo
0094107,1061,4,1,Pruszcz,świecki,Kujawsko-pomorskie,121628,3401,Zbrachlin
0512875,1008,14,1,Krzynowłoga Mała,przasnyski,Mazowieckie,168893,2864,Zbrochy
0233218,1169,26,1,Busko-Zdrój,buski,Świętokrzyskie,136384,4432,Zbrodzice
0305892,1241,32,1,Drawsko Pomorskie,drawski,Zachodniopomorskie,143210,5202,Zbrojewo
0138164,7,24,1,Lipie,kłobucki,Śląskie,1088,603,Zbrojewsko
0229116,1178,26,1,Bliżyn,skarżyski,Świętokrzyskie,138286,4548,Zbrojów
0623942,959,14,1,Jasieniec,grójecki,Mazowieckie,97736,2358,Zbrosza Duża
0632705,954,14,1,Promna,białobrzeski,Mazowieckie,106210,2302,Zbrosza Mała
0129509,1010,14,1,Winnica,pułtuski,Mazowieckie,115012,2883,Zbroszki
0261278,1179,26,1,Pawłów,starachowicki,Świętokrzyskie,138403,4557,Zbrza
0411476,1145,20,1,Zambrów,zambrowski,Podlaskie,133797,4225,Zbrzeźnica
0082430,1150,22,1,Chojnice,chojnicki,Pomorskie,134199,4247,Zbrzyca
0988655,1218,30,1,Zbąszyń,nowotomyski,Wielkopolskie,126945,4962,Zbąszyń
0176791,1163,22,1,Wejherowo,wejherowski,Pomorskie,136191,4372,Zbychowo
0636206,960,14,1,Sieciechów,kozienicki,Mazowieckie,98107,2377,Zbyczyn
0206842,1211,30,1,Perzów,kępiński,Wielkopolskie,125640,4862,Zbyczyna
0823960,932,12,1,Łapanów,bocheński,Małopolskie,104305,2031,Zbydniów
0297900,1112,10,1,Świnice Warckie,łęczycki,Łódzkie,129086,3912,Zbylczyce
0549683,917,10,1,Ręczno,piotrkowski,Łódzkie,101617,1894,Zbyłowice
0191017,1029,2,1,Lwówek Śląski,lwówecki,Dolnośląskie,117812,3087,Zbylutów
0991574,1193,28,1,Janowiec Kościelny,nidzicki,Warmińsko-mazurskie,140647,4678,Zbyluty
0553578,1109,10,1,Szczerców,bełchatowski,Łódzkie,128278,3880,Zbyszek
0528020,1204,30,1,Margonin,chodzieski,Wielkopolskie,124529,4771,Zbyszewice
0862517,1055,4,1,Dobrzyń nad Wisłą,lipnowski,Kujawsko-pomorskie,120604,3338,Zbyszewo
0745562,1160,22,1,Kobylnica,słupski,Pomorskie,135555,4333,Zbyszewo
0616847,959,14,1,Chynów,grójecki,Mazowieckie,97647,2353,Zbyszków
0426696,941,12,1,Gródek nad Dunajcem,nowosądecki,Małopolskie,105205,2148,Zbyszyce
0111946,1006,14,1,Baboszewo,płoński,Mazowieckie,114071,2839,Zbyszyno
0372500,1216,30,1,Krzemieniewo,leszczyński,Wielkopolskie,126658,4931,Zbytki
0310433,1254,32,1,Rąbino,świdwiński,Zachodniopomorskie,129309,3920,Zbytki
0864829,1055,4,1,Lipno,lipnowski,Kujawsko-pomorskie,120675,3340,Zbytkowo
0872705,1031,2,1,Bierutów,oleśnicki,Dolnośląskie,117991,3102,Zbytowa
0091965,1056,4,1,Mogilno,mogileński,Kujawsko-pomorskie,120813,3350,Zbytowo
0872510,1052,4,1,Zbójno,golubsko-dobrzyński,Kujawsko-pomorskie,120151,3305,Zbójenko
0108482,1083,6,1,Sosnowica,parczewski,Lubelskie,110158,3638,Zbójno
0565469,1013,14,1,Gozdowo,sierpecki,Mazowieckie,115736,2918,Zbójno
0539420,1173,26,1,Fałków,konecki,Świętokrzyskie,137399,4491,Zbójno
0287295,1212,30,1,Kłodawa,kolski,Wielkopolskie,125807,4874,Zbójno
0538194,919,10,1,Dobryszyce,radomszczański,Łódzkie,102128,1912,Zdania
0801125,1177,26,1,Obrazów,sandomierski,Świętokrzyskie,138221,4541,Zdanów
0181131,1240,32,1,Drawno,choszczeński,Zachodniopomorskie,143056,5187,Zdanów
0255131,1170,26,1,Nagłowice,jędrzejowski,Świętokrzyskie,136695,4447,Zdanowice
0696757,1012,14,1,Zbuczyn,siedlecki,Mazowieckie,115691,2916,Zdany
0757016,1187,28,1,Ełk,ełcki,Warmińsko-mazurskie,139647,4629,Zdedy
0837548,947,12,1,Zakliczyn,tarnowski,Małopolskie,105941,2257,Zdonia
0615670,1009,14,1,Borkowice,przysuski,Mazowieckie,114690,2866,Zdonków
0764743,1198,28,1,Pisz,piski,Warmińsko-mazurskie,123960,4740,Zdory
0372820,1214,30,1,Krzywiń,kościański,Wielkopolskie,126458,4913,Zbęchy
0383113,1084,6,1,Kazimierz Dolny,puławski,Lubelskie,110203,3644,Zbędowice
0714277,924,10,1,Skomlin,wieluński,Łódzkie,103574,1981,Zbęk
0531565,1114,32,1,Wałcz,wałecki,Zachodniopomorskie,129475,3933,Zdbice
0530850,1114,32,1,Tuczno,wałecki,Zachodniopomorskie,129451,3932,Zdbowo
0569763,1005,14,1,Łąck,płocki,Mazowieckie,113819,2826,Zdwórz
0753544,1143,20,1,Bakałarzewo,suwalski,Podlaskie,133005,4200,Zdręby
0828070,947,12,1,Radłów,tarnowski,Małopolskie,105836,2240,Zdrochec
0038675,1134,20,1,Poświętne,białostocki,Podlaskie,130893,4087,Zdrody Nowe
0038847,1134,20,1,Poświętne,białostocki,Podlaskie,130910,4087,Zdrody Stare
0916360,1232,30,1,Wolsztyn,wolsztyński,Wielkopolskie,142579,5138,Zdrogowo
0310083,1254,32,1,Połczyn-Zdrój,świdwiński,Zachodniopomorskie,129270,3919,Zdroiska
0151408,1184,28,1,Lelkowo,braniewski,Warmińsko-mazurskie,139115,4599,Zdrój
0775758,1243,32,1,Gryfice,gryficki,Zachodniopomorskie,143537,5226,Zdrój
0843945,1049,4,1,Bartniczka,brodnicki,Kujawsko-pomorskie,119681,3272,Zdroje
0081300,1063,4,1,Cekcyn,tucholski,Kujawsko-pomorskie,121907,3416,Zdroje
0127611,966,14,1,Stupsk,mławski,Mazowieckie,99191,2435,Zdroje
0025750,1134,20,1,Czarna Białostocka,białostocki,Podlaskie,130683,4079,Zdroje
0166255,1154,22,1,Lipusz,kościerski,Pomorskie,134889,4288,Zdroje
0309980,1254,32,1,Połczyn-Zdrój,świdwiński,Zachodniopomorskie,129252,3919,Zdroje
0118285,1185,28,1,Lidzbark,działdowski,Warmińsko-mazurskie,139284,4610,Zdrojek
0093065,1061,4,1,Nowe,świecki,Kujawsko-pomorskie,121606,3399,Zdrojewo
0119014,975,14,1,Lubowidz,żuromiński,Mazowieckie,107237,2527,Zdrojki
0043848,1255,20,1,Wyszki,bielski,Podlaskie,131279,4112,Zdrojki
0168283,1161,22,1,Osieczna,starogardzki,Pomorskie,135769,4344,Zdrójno
0178413,1240,32,1,Bierzwnik,choszczeński,Zachodniopomorskie,142993,5181,Zdrójno
0863333,1065,4,1,Izbica Kujawska,włocławski,Kujawsko-pomorskie,122267,3442,Zdrojówka
0752770,1156,22,1,Wicko,lęborski,Pomorskie,135131,4303,Zdrzewno
0702630,918,10,1,Dalików,poddębicki,Łódzkie,101859,1901,Zdrzychów
0515069,968,14,1,Myszyniec,ostrołęcki,Mazowieckie,99701,2459,Zdunek
0757022,1187,28,1,Ełk,ełcki,Warmińsko-mazurskie,139592,4629,Zdunki
0620406,960,14,1,Gniewoszów,kozienicki,Mazowieckie,97990,2371,Zdunków
0140327,989,16,1,Olesno,oleski,Opolskie,108234,2644,Zdunów
0124067,1006,14,1,Raciąż,płoński,Mazowieckie,114346,2846,Zdunówek
0174970,1153,22,1,Sulęczyno,kartuski,Pomorskie,134707,4279,Zdunowice
0130116,1006,14,1,Załuski,płoński,Mazowieckie,114392,2848,Zdunowo
0764750,1198,28,1,Pisz,piski,Warmińsko-mazurskie,123981,4740,Zdunowo
0857686,1048,4,1,Aleksandrów Kujawski,aleksandrowski,Kujawsko-pomorskie,119449,3259,Zduny
0849729,1049,4,1,Świedziebnia,brodnicki,Kujawsko-pomorskie,119729,3277,Zduny
0570588,1112,10,1,Łęczyca,łęczycki,Łódzkie,128997,3910,Zduny
0740228,1113,10,1,Zduny,łowicki,Łódzkie,100794,1844,Zduny
0481637,1197,28,1,Małdyty,ostródzki,Warmińsko-mazurskie,123637,4721,Zduny
0303551,1253,32,1,Biały Bór,szczecinecki,Zachodniopomorskie,145088,5352,Zduny
0468393,936,12,1,Uście Gorlickie,gorlicki,Małopolskie,104610,2082,Zdynia
0558251,914,10,1,Żarnów,opoczyński,Łódzkie,101144,1868,Zdyszewice
0218302,943,12,1,Olkusz,olkuski,Małopolskie,105505,2193,Zederman
0658389,1122,18,1,Ostrów,ropczycko-sędziszowski,Podkarpackie,129972,3991,Zdżary
0658410,1122,18,1,Ostrów,ropczycko-sędziszowski,Podkarpackie,162362,3991,Zdżary (osada leśna)
0848196,1051,4,1,Papowo Biskupie,chełmiński,Kujawsko-pomorskie,120008,3295,Zegartowice
0333227,940,12,1,Raciechowice,myślenicki,Małopolskie,105136,2139,Zegartowice
0239913,1170,26,1,Imielno,jędrzejowski,Świętokrzyskie,136585,4440,Zegartowice
0313472,1247,32,1,Świeszyno,koszaliński,Zachodniopomorskie,144379,5292,Zegrzyn
0150194,1155,22,1,Gardeja,kwidzyński,Pomorskie,134978,4292,Zebrdowo
0853576,1037,2,1,Marcinowice,świdnicki,Dolnośląskie,118553,3155,Zebrzydów
0191610,1034,2,1,Nowogrodziec,bolesławiecki,Dolnośląskie,116887,2977,Zebrzydowa
0057052,949,12,1,Kalwaria Zebrzydowska,wadowicki,Małopolskie,106023,2273,Zebrzydowice
0383596,1079,6,1,Konopnica,lubelski,Lubelskie,109386,3591,Zemborzyce Dolne
0383610,1079,6,1,Konopnica,lubelski,Lubelskie,109390,3591,Zemborzyce Tereszyńskie
0383627,1079,6,1,Konopnica,lubelski,Lubelskie,109395,3591,Zemborzyce Wojciechowskie
0638027,962,14,1,Solec nad Wisłą,lipski,Mazowieckie,98355,6262,Zemborzyn Drugi
0685736,1015,14,1,Sabnie,sokołowski,Mazowieckie,116349,2940,Zembrów
0693368,1081,6,1,Trzebieszów,łukowski,Lubelskie,109828,3616,Zembry
0841432,1049,4,1,Brzozie,brodnicki,Kujawsko-pomorskie,119636,3268,Zembrze
0113371,1008,14,1,Czernice Borowe,przasnyski,Mazowieckie,114527,2861,Zembrzus Wielki
0476501,1193,28,1,Janowo,nidzicki,Warmińsko-mazurskie,140679,4679,Zembrzus-Mokry Grunt
0079148,946,12,1,Zembrzyce,suski,Małopolskie,105782,2233,Zembrzyce
0682347,1012,14,1,Mokobody,siedlecki,Mazowieckie,115452,2905,Zemły
0178666,1097,8,1,Bledzew,międzyrzecki,Lubuskie,111454,3743,Zemsko
0583869,1208,30,1,Granowo,grodziski,Wielkopolskie,125093,4824,Zemsko
0477015,1196,28,1,Jeziorany,olsztyński,Warmińsko-mazurskie,141198,4708,Zerbuń
0653601,1001,18,1,Leżajsk,leżajski,Podkarpackie,151003,2769,Zerwanka
0167059,1163,22,1,Luzino,wejherowski,Pomorskie,136118,4369,Zelewo
0842265,1062,4,1,Chełmża,toruński,Kujawsko-pomorskie,121739,3408,Zelgno
0717117,918,10,1,Wartkowice,poddębicki,Łódzkie,102036,1909,Zelgoszcz
0772607,1188,28,1,Wydminy,giżycki,Warmińsko-mazurskie,139914,4640,Zelki
0117104,964,14,1,Karniewo,makowski,Mazowieckie,98543,2403,Zelki Dąbrowe
0968664,1109,10,1,Zelów,bełchatowski,Łódzkie,128285,3882,Zelów
0557560,1109,10,1,Zelów,bełchatowski,Łódzkie,128310,3883,Zelówek
0757810,1140,20,1,Giby,sejneński,Podlaskie,132252,4169,Zelwa
0762402,1192,28,1,Mikołajki,mrągowski,Warmińsko-mazurskie,140511,4674,Zełwągi
0124831,955,14,1,Regimin,ciechanowski,Mazowieckie,106551,2318,Zeńbok
0580061,1013,14,1,Zawidz,sierpecki,Mazowieckie,115928,2923,Zgagowo-Wieś
0489099,1196,28,1,Stawiguda,olsztyński,Warmińsko-mazurskie,141368,4715,Zezuj
0385017,1080,6,1,Ludwin,łęczyński,Lubelskie,109575,3601,Zezulin Drugi
0385023,1080,6,1,Ludwin,łęczyński,Lubelskie,109590,3601,Zezulin Niższy
0484831,1196,28,1,Olsztynek,olsztyński,Warmińsko-mazurskie,141276,4713,Zezuty
0588312,1218,30,1,Lwówek,nowotomyski,Wielkopolskie,126884,4953,Zgierzynka
0413044,927,10,1,Aleksandrów Łódzki,zgierski,Łódzkie,103897,2006,Zgniłe Błoto
0100173,1060,4,1,Więcbork,sępoleński,Kujawsko-pomorskie,121473,3391,Zgniłka
0840912,1049,4,1,Bobrowo,brodnicki,Kujawsko-pomorskie,119597,3266,Zgniłobłoty
0486913,1196,28,1,Purda,olsztyński,Warmińsko-mazurskie,141354,4714,Zgniłocha
0870592,1058,4,1,Topólka,radziejowski,Kujawsko-pomorskie,121266,3375,Zgniły Głuszynek
0687422,965,14,1,Siennica,miński,Mazowieckie,99033,2427,Zglechów
0411884,969,14,1,Zaręby Kościelne,ostrowski,Mazowieckie,100088,2475,Zgleczewo Szlacheckie
0571659,1013,14,1,Mochowo,sierpecki,Mazowieckie,115773,2919,Zglenice Duże
0571665,1013,14,1,Mochowo,sierpecki,Mazowieckie,115778,2919,Zglenice Małe
0571642,1013,14,1,Mochowo,sierpecki,Mazowieckie,115768,2919,Zglenice-Budy
0124430,966,14,1,Radzanów,mławski,Mazowieckie,99137,2433,Zgliczyn Witowy
0124392,966,14,1,Radzanów,mławski,Mazowieckie,99127,2433,Zgliczyn-Glinki
0372842,1214,30,1,Krzywiń,kościański,Wielkopolskie,126449,4913,Zgliniec
0734587,922,10,1,Nowy Kawęczyn,skierniewicki,Łódzkie,103116,1960,Zglinna Duża
0734593,922,10,1,Nowy Kawęczyn,skierniewicki,Łódzkie,103081,1960,Zglinna Mała
0580658,1110,10,1,Żychlin,kutnowski,Łódzkie,128648,3898,Zgoda
0569415,1110,10,1,Łanięta,kutnowski,Łódzkie,128558,3892,Zgoda
0725016,1113,10,1,Bielawy,łowicki,Łódzkie,129139,3915,Zgoda
0385477,1082,6,1,Łaziska,opolski,Lubelskie,109955,3622,Zgoda
0603721,997,18,1,Jarosław,jarosławski,Podkarpackie,112731,2723,Zgoda
0148642,1184,28,1,Braniewo,braniewski,Warmińsko-mazurskie,139044,4595,Zgoda
0296199,1213,30,1,Stare Miasto,koniński,Wielkopolskie,126244,4900,Zgoda
0185040,1248,32,1,Myślibórz,myśliborski,Zachodniopomorskie,144486,5302,Zgoda
0744835,1160,22,1,Główczyce,słupski,Pomorskie,135503,4329,Zgojewko
0744829,1160,22,1,Główczyce,słupski,Pomorskie,135509,4329,Zgojewo
0486445,1192,28,1,Piecki,mrągowski,Warmińsko-mazurskie,140595,4676,Zgon
0522796,969,14,1,Wąsewo,ostrowski,Mazowieckie,100031,2474,Zgorzałowo
0093467,1061,4,1,Osie,świecki,Kujawsko-pomorskie,121619,3400,Zgorzały Most
0208195,1211,30,1,Rychtal,kępiński,Wielkopolskie,125653,4863,Zgorzelec
0691211,1018,14,1,Stoczek,węgrowski,Mazowieckie,100244,2488,Zgrzebichy
0828667,1004,18,1,Radomyśl Wielki,mielecki,Podkarpackie,153992,2803,Zgórsko
0563000,1110,10,1,Dąbrowice,kutnowski,Łódzkie,128406,3886,Zgórze
0577604,1110,10,1,Strzelce,kutnowski,Łódzkie,128625,3895,Zgórze
0681098,956,14,1,Miastków Kościelny,garwoliński,Mazowieckie,106732,2327,Zgórze
0691814,1081,6,1,Stoczek Łukowski,łukowski,Lubelskie,109785,3615,Zgórznica
0393146,1084,6,1,Wąwolnica,puławski,Lubelskie,110307,3652,Zgórzyńskie
0682353,1012,14,1,Mokobody,siedlecki,Mazowieckie,115455,2905,Ziomaki
0639630,1016,14,1,Szydłowiec,szydłowiecki,Mazowieckie,116501,2949,Ziomaki
0672410,1018,14,1,Grębków,węgrowski,Mazowieckie,116693,2964,Ziomaki
0506449,968,14,1,Baranowo,ostrołęcki,Mazowieckie,99488,2450,Ziomek
0181668,1100,8,1,Drezdenko,strzelecko-drezdenecki,Lubuskie,111786,3787,Zielątkowo
0742931,1151,22,1,Człuchów,człuchowski,Pomorskie,134318,4256,Zielątkowo
0707461,1111,10,1,Łask,łaski,Łódzkie,128716,3902,Zielęcice
0492084,982,16,1,Skarbimierz,brzeski,Opolskie,107512,2564,Zielęcice
0551326,916,10,1,Rząśnia,pajęczański,Łódzkie,101370,1884,Zielęcin
0716253,921,10,1,Warta,sieradzki,Łódzkie,102904,1949,Zielęcin
0850276,1064,4,1,Ryńsk,wąbrzeski,Kujawsko-pomorskie,122071,3428,Zieleń
0299022,918,10,1,Uniejów,poddębicki,Łódzkie,102000,1908,Zieleń
0158416,1189,28,1,Susz,iławski,Warmińsko-mazurskie,140058,4650,Zieleń
0098453,1206,30,1,Trzemeszno,gnieźnieński,Wielkopolskie,124868,4803,Zieleń
0474608,1183,28,1,Górowo Iławeckie,bartoszycki,Warmińsko-mazurskie,138974,4590,Zielenica
0308034,1251,32,1,Malechowo,sławieński,Zachodniopomorskie,144789,5325,Zielenica
0872993,1035,2,1,Borów,strzeliński,Dolnośląskie,118287,3133,Zielenice
0333701,945,12,1,Radziemice,proszowicki,Małopolskie,105719,2222,Zielenice
0858444,1048,4,1,Bądkowo,aleksandrowski,Kujawsko-pomorskie,119485,3260,Zieleniec
0572021,1110,10,1,Nowe Ostrowy,kutnowski,Łódzkie,128562,3893,Zieleniec
0016604,1083,6,1,Milanów,parczewski,Lubelskie,157795,3632,Zieleniec
0909970,1105,8,1,Jasień,żarski,Lubuskie,112310,3854,Zieleniec
0564984,957,14,1,Gostynin,gostyniński,Mazowieckie,106875,2339,Zieleniec
0619870,960,14,1,Głowaczów,kozienicki,Mazowieckie,97945,2370,Zieleniec
0686173,1018,14,1,Sadowne,węgrowski,Mazowieckie,116826,2971,Zieleniec
0502061,987,16,1,Pokój,namysłowski,Opolskie,107997,2614,Zieleniec
0490518,1199,28,1,Wielbark,szczycieński,Warmińsko-mazurskie,124208,4753,Zieleniec
0282234,1212,30,1,Chodów,kolski,Wielkopolskie,125732,4867,Zieleniec
0490524,1199,28,1,Wielbark,szczycieński,Warmińsko-mazurskie,124210,4753,Zieleniec Mały
0567899,1110,10,1,Krośniewice,kutnowski,Łódzkie,128416,3889,Zieleniew
0562525,1112,10,1,Daszyna,łęczycki,Łódzkie,150665,3907,Zieleniew
0861297,1065,4,1,Chodecz,włocławski,Kujawsko-pomorskie,122239,3438,Zieleniewo
0178459,1240,32,1,Bierzwnik,choszczeński,Zachodniopomorskie,143004,5181,Zieleniewo
0303999,1247,32,1,Bobolice,koszaliński,Zachodniopomorskie,144159,5283,Zieleniewo
0164931,1154,22,1,Kościerzyna,kościerski,Pomorskie,134824,4286,Zielenin
0861618,1062,4,1,Czernikowo,toruński,Kujawsko-pomorskie,121750,3409,Zieleńszczyzna
0751901,1149,22,1,Trzebielino,bytowski,Pomorskie,134069,4241,Zielin Górny
0585791,1233,30,1,Kołaczkowo,wrzesiński,Wielkopolskie,142605,5139,Zieliniec
0867265,1058,4,1,Osięciny,radziejowski,Kujawsko-pomorskie,121134,3370,Zielińsk
0480550,1189,28,1,Lubawa,iławski,Warmińsko-mazurskie,140003,4647,Zielkowo
0597239,1228,30,1,Środa Wielkopolska,średzki,Wielkopolskie,141997,5098,Zielniczki
0597251,1228,30,1,Środa Wielkopolska,średzki,Wielkopolskie,141983,5098,Zielniki
0154795,1186,28,1,Pasłęk,elbląski,Warmińsko-mazurskie,139500,4623,Zielno
0848813,1053,4,1,Radzyń Chełmiński,grudziądzki,Kujawsko-pomorskie,120245,3313,Zielnowo
0305640,1251,32,1,Darłowo,sławieński,Zachodniopomorskie,144748,5324,Zielnowo
0186186,1097,8,1,Pszczew,międzyrzecki,Lubuskie,111529,3748,Zielomyśl
0384294,1079,6,1,Krzczonów,lubelski,Lubelskie,109401,3592,Zielona
0317694,932,12,1,Drwinia,bocheński,Małopolskie,104280,2029,Zielona
0324027,945,12,1,Koniusza,proszowicki,Małopolskie,105608,2215,Zielona
0121353,955,14,1,Ojrzeń,ciechanowski,Mazowieckie,106489,2316,Zielona
0117601,1008,14,1,Krasne,przasnyski,Mazowieckie,114567,2863,Zielona
0495800,992,16,1,Jemielnica,strzelecki,Opolskie,150994,2681,Zielona
0029446,1134,20,1,Gródek,białostocki,Podlaskie,130741,4081,Zielona
0746455,1150,22,1,Konarzyny,chojnicki,Pomorskie,134263,4251,Zielona Chocina
0183354,1217,30,1,Międzychód,międzychodzki,Wielkopolskie,126821,4946,Zielona Chojna
0505272,985,16,1,Wołczyn,kluczborski,Opolskie,154254,2598,Zielona Góra
0140669,5,24,1,Olsztyn,częstochowski,Śląskie,151100,6273,Zielona Góra
0746567,1150,22,1,Konarzyny,chojnicki,Pomorskie,134267,4251,Zielona Huta
0098660,1063,4,1,Tuchola,tucholski,Kujawsko-pomorskie,121984,3423,Zielona Łąka
0168136,1154,22,1,Nowa Karczma,kościerski,Pomorskie,134903,4289,Zielona Wieś
0783947,1242,32,1,Stepnica,goleniowski,Zachodniopomorskie,143471,5222,Zielonczyn
0736103,920,10,1,Rawa Mazowiecka,rawski,Łódzkie,102536,1934,Zielone
1021524,1071,6,1,Biała Podlaska,bialski,Lubelskie,122707,3472,Zielone
0891654,1090,6,1,Krasnobród,zamojski,Lubelskie,111006,3705,Zielone
0490151,1199,28,1,Świętajno,szczycieński,Warmińsko-mazurskie,124171,4752,Zielone
0769278,1143,20,1,Suwałki,suwalski,Podlaskie,133194,4206,Zielone Drugie
0769284,1143,20,1,Suwałki,suwalski,Podlaskie,133173,4206,Zielone Kamedulskie
0769290,1143,20,1,Suwałki,suwalski,Podlaskie,133158,4206,Zielone Królewskie
0853381,1025,2,1,Lewin Kłodzki,kłodzki,Dolnośląskie,117433,3038,Zielone Ludowe
0193068,1043,2,1,Węgliniec,zgorzelecki,Dolnośląskie,119348,3238,Zielonka
0096247,1060,4,1,Sośno,sępoleński,Kujawsko-pomorskie,121467,3388,Zielonka
0081323,1063,4,1,Cekcyn,tucholski,Kujawsko-pomorskie,121874,3416,Zielonka
0990942,919,10,1,Gidle,radomszczański,Łódzkie,102136,1913,Zielonka
0808908,1077,6,1,Trzydnik Duży,kraśnicki,Lubelskie,109015,3559,Zielonka
0391644,1086,6,1,Stężyca,rycki,Lubelskie,110526,3668,Zielonka
0619107,1009,14,1,Gielniów,przysuski,Mazowieckie,114695,2867,Zielonka
0659532,999,18,1,Raniżów,kolbuszowski,Podkarpackie,112982,2747,Zielonka
0794425,1174,26,1,Iwaniska,opatowski,Świętokrzyskie,158043,4504,Zielonka
0489604,1199,28,1,Szczytno,szczycieński,Warmińsko-mazurskie,124165,4751,Zielonka
0299967,1213,30,1,Wierzbinek,koniński,Wielkopolskie,126347,4904,Zielonka
0590131,1224,30,1,Murowana Goślina,poznański,Wielkopolskie,127830,5043,Zielonka
